GeneSymbol,Conservation
MTOR,0.790138472506969
ALPI,0.37662804000067
FRZB,0.75190997695403
FSHB,0.38934148000887
ALPL,0.511207325072102
CENPI,0.443615983032188
FSHR,0.684063605129387
NR5A2,0.56473922298368
FTH1,0.592961475983743
FTH1P3,0.817786561264822
ABL1,0.766858222103178
ALPP,0.396814114558911
ALPG,0.398815639728358
FTL,0.552097166092183
NR5A1,0.634134656593776
FUCA1,0.575379424722528
FUCA2,0.587737631762548
GAST,0.29098440545809
FUS,0.737766952130322
FUT1,0.0236204665183097
FUT2,0.141899930286337
FUT3,NA
FUT4,0.149004184100419
FUT5,NA
FUT6,0.0578014986816252
TMEM9,0.389231363247636
ZNF396,0.0926299453449764
FUT7,0.358008636878619
FAM197Y2,0.224519607690451
TTTY16,0.261313682317265
TTTY17A,0.0133333333333333
TTTY18,NA
TTTY20,0.192593358136971
TTTY19,NA
TTTY21,0.0152380952380952
TTTY22,0.194782608695652
TTTY23,0.278999439237363
NEIL2,0.300468811508337
STXBP4,0.59606051649613
FNDC5,0.566159765994803
FUT8,NA
HEPACAM2,0.538786422266707
TECRL,0.735958378408786
CUTALP,0.227614877397059
LINGO1-AS1,0.137260964999204
KDSR,0.545120298376452
LINC00612,0.0397727664913058
PRR14L,0.611345641781976
EPHX4,0.730462281012133
CDY1B,0.745002398821064
SERHL2,0.322133566383384
ACKR1,0.21238824111763
RICTOR,0.855150276789627
ZNF503-AS1,0.18531458451423
FYB1,0.512327217285773
EIF4E1B,0.304663013459603
FYN,0.62057429953499
IPMK,0.785868122266121
ZBTB38,0.604418672526427
FZD2,0.562529769780365
SLC25A30,0.498949221875904
LCLAT1,0.54773149995036
CADM2,0.786768906172274
LINC02052,0.088477127663804
TMEM244,0.496396569117287
GPATCH11,0.667066466372565
ZNF620,0.0692166841898334
ANKRD18A,0.279618388638296
IFI6,0.225076688727008
MMS22L,0.602479539761854
TTC41P,0.35514626408156
WASHC2C,0.543063268549633
EBF3,0.863144298075055
WDR27,0.187025244631955
CERS6,0.662342531013182
G6PC1,0.606778244143987
MSRB3,0.466608371693705
ZDHHC20,0.650806998223525
CRMA,0.0287409769143101
G6PD,0.506114694366353
ANGPTL5,0.667098150193046
YTHDF3,0.764434871917868
RALGAPA1,0.850661914701196
CACNA1G-AS1,0.0909262236843213
SFTA3,0.339331248219537
KCTD13,0.436234255020345
ASPHD1,0.485834216398113
ETFBKMT,0.282527652693556
RNASE11-AS1,0.170138465585579
METAP1D,0.74129394142937
UBN2,0.749039573567798
LRRC43,0.31969668168255
BRWD3,0.90242337977211
LINC01342,0.189761800175705
ZNRD2-DT,0.0135187803057638
EHBP1L1,0.512760453397732
SNX32,0.493364825292768
NIFK-AS1,0.0870388024792476
CXorf58,0.373118507863267
FBXO33,0.921170195587271
TTLL10,0.353667827811377
TSGA10IP,0.392791169262549
RNF169,0.789838815367675
CALHM5,0.0340407008379584
BPIFC,0.537190719163683
LCORL,0.744263537245923
CNIH2,0.62790434808778
AKNAD1,0.269767372612567
TBC1D28,0.0782761167200643
PHYHD1,0.429388207668741
GAGE1,0.0476497007631545
LINC00710,0.117690362205304
ZDHHC24,0.346721051358863
MCM9,0.64673399273966
PROSER2,0.290272652972422
SLC41A1,0.60176507619453
C11orf86,0.221171665354223
MEIOB,0.570884746858961
LPCAT4,0.684438479107319
NUDT8,0.450078523754253
MIR9-3HG,0.243752151464216
XRCC6,0.578599854482518
LYG2,0.333246643023101
VXN,0.624113176094468
OR6C74,0.0290016293639747
OR6C3,0.116319054185299
GAA,0.438171995517738
NAALADL2,0.432086675187098
OR2T6,0.0519862466294
ZDHHC23,0.396341387409157
LOC254896,0.0314494175000619
GAB1,0.642657593884778
LCE5A,0.404758691251061
KRTAP15-1,0.0640336134453782
MORN5,0.52188105632356
OR1L4,0.208226495726496
CALHM1,0.417520185406699
LINC00879,0.0884240884119975
LINC00957,0.393659128457378
TMEM86B,0.197472811904429
CBARP,0.513712571433806
TAC4,0.24550434483685
CASC2,0.150783549282538
GABPA,0.779334039281113
CFAP65,0.484072614401461
TMCO4,0.508388842933278
CFAP299,0.527669330860206
IGFBP7-AS1,0.208103492507634
LINC01018,0.0340789478777866
GOLGA2P11,0.524432015713943
SH3TC2-DT,0.0731824863353686
PLA2G4F,0.525303021613907
CSNK1G2-AS1,0.00507162055230493
TXNDC8,0.420133283569023
MCOLN2,0.566600222911357
ANKK1,0.545785295383867
LRRC57,0.426242633619892
MYADML2,0.167536759132939
GABPB1,0.801897021012802
EIF2S3B,0.53433244197598
EPGN,0.433992083753234
NUP210P1,0.611362153018231
LHFPL7,0.335402610164812
MBLAC1,0.19602331136755
TCP11L2,0.40044872768095
GABRA1,0.672664109372668
ZNF718,0.236949922323277
TEX49,0.422128336221948
RASGEF1C,0.536859956639065
TBX5-AS1,0.206350227499986
RNF144B,0.5426889916408
GABRA2,0.571099938945294
TOLLIP-DT,0.0140575079872204
ELMOD2,0.57114536875764
GABRA3,0.678919837885
H2BC1,0.408936170212766
COL24A1,0.811440796067322
LINC01743,0.277813797561867
GABRA4,0.895292111985301
OR52B2,0.27880658436214
PCSK9,0.496099884893683
NPNT,0.62073160559084
DYNLT2B,0.402206233635191
INAFM1,0.19523241954708
SMCO1,0.640912644755571
GABRA5,0.547926585296122
C19orf38,0.438653644382903
SDHAP1,0.613986833252035
BCL6B,0.615668149559094
GABRA6,0.645701319087637
CNEP1R1,0.624879415851452
SYT14,0.636169688863204
PAN3,0.896763608655817
GABRB1,0.717866648519285
ANKRD31,0.437613065100892
LINC01619,0.327526913432313
ZNF549,0.0517248478589701
COL6A5,0.426796315799747
GABRB2,0.531414709172845
SYCE2,0.375695913650352
TMEM196,0.548538217970494
OR4C3,0.163610038610039
OR4S1,0.175161290322581
HMCN2,0.575295948628655
GABRB3,0.458978304540367
CDRT15L2,0.0883846106907244
STEAP1B,0.354946052858123
NAPSB,0.302548533400059
NUDT14,0.26202325234362
PTF1A,0.612557424692917
GABRD,0.543742824655698
NATD1,0.419345094763051
CCDC110,0.3884586202855
RPS2P32,0.297183098591549
GK5,0.571242115655298
EML3,0.614352833077662
SCML4,0.505251511365636
SERPINA11,0.319745072488426
GABRE,0.414769576685347
ST6GALNAC3,0.583116302801527
MFSD8,0.368387120643915
TMEM151A,0.450544994911192
GABRG1,0.768449132329718
TCERG1L,0.497182071560993
LYSMD2,0.449221179820952
GABRG2,0.549871726732388
BCLAF3,0.60953274478579
NUTM1,0.508071674964618
GABRG3,0.512536904646862
GLIPR1L1,0.142045004113179
MAP7D2,0.663709507179863
WDR72,0.55577525781987
GABRP,NA
C10orf67,0.258754309288125
H2AZ1-DT,0.290206026333868
OR51F1,0.1603125
GABRR1,NA
NPB,0.170867713601278
KANK3,0.443515168524278
SUN3,0.370286405286892
SERINC5,0.489880959901027
ALX3,0.665903226910068
GABRR2,0.734186720213308
TINCR,0.208074295079937
FRMD3,0.704062865876706
CATSPERE,0.332316551305417
CATSPERD,0.257009055446194
PLCXD2,0.422643444968359
GAD1,0.664799481324637
ZNF683,0.113686220943478
ARHGAP30,0.577253567665889
RNF214,0.812524970999775
C9orf43,0.249196050344957
CFAP126,0.56874212422481
NEGR1,0.497227733247705
GAD2,0.725858572742592
DSCR9,0.0497216618727675
SHPRH,0.694609695832906
CCDC96,0.00523560209424084
KLHL34,0.410024718483933
UTS2B,0.178749432439546
LINC01366,0.0789960052612058
SNX33,0.574497522396794
MOCS2-DT,0.0879005892117066
TAB3,0.596101637375585
C2orf72,0.245046672638063
FAM133B,0.65991597486678
KIAA1549L,0.66358798317753
SHC2,0.521127857691841
H2AP,0.171082089552239
HYPK,0.59813193243014
PRPF40B,0.77573923806553
SLC24A2,0.683738212392115
C22orf31,0.66214683337971
TBC1D22A,0.47225073401506
YWHAH-AS1,0.111356872919248
CBY1,0.273146693853699
SUN2,0.439856272596355
DSTYK,0.696032159297527
RASGRP3,0.514520563023541
RAB3GAP2,0.574823305718445
DGCR11,0.00790424570912376
RAD54B,0.628553672178692
TMEM59L,0.48108764769872
CFAP45,0.554449252831827
NGEF,NA
CIZ1,0.438199044356003
FBXO7,0.46039516186972
FSCN2,0.446702816820451
PGLS,0.597385911711673
QPCT,0.533998929132352
BRI3,0.398268363269391
ZNF324,0.16030262896894
AMBN,0.638767824309141
GAK,0.554148234188191
SLC39A6,0.660284876901943
GCA,0.42402290719447
SVIP,0.37561289506305
LMOD1,0.324504033352432
SPDEF,0.561621512552465
LSM4,0.406280353599498
BAMBI,0.550669167670185
VAX2,0.717103796215685
RHBDD3,0.331103873849252
TTLL1,0.581064767377204
GALC,0.497394338705277
POM121L1P,0.189700822178136
SAMM50,0.59187872037959
ATXN10,0.464403235859384
TNFAIP8,0.350397170637048
TAFA5,0.60504595006546
KLK5,0.250549474291061
NOCT,0.482302042671263
GALE,0.465523861822809
ARIH1,0.869421534328471
MTO1,0.395158838991511
DNAJB5,0.73708730545649
TPSG1,0.0771469989939616
PRDX5,0.475776311480384
BACE2,0.475713289250105
SNORD82,0.952873563218391
FBXL2,0.667182831045543
TXN2,0.438043247234511
TMEM184B,0.528489719435627
B4GALNT1,0.470642066984334
SULT4A1,0.742832384015739
HECTD1,0.772602643416584
NBPF14,0.216300469830521
POU2F3,0.631145629557549
MGAT4C,0.559030340727553
NIPBL,0.941942123933674
RAB26,0.470457612603051
COG4,0.635254478214271
GALK1,0.539463850998229
TMT1A,0.344096691182345
ABTB2,0.787671088178859
ASF1A,0.663773696921629
MOB4,0.833406424291984
YIPF3,0.688203706646226
SLC9A3-OT1,0.0155404489583844
ANAPC13,0.248793526504475
PARM1,0.216887095347404
GALK2,0.537123605333494
ZNF345,0.169896160663248
TECPR1,0.55545690595331
ARMC8,0.783136138546882
DCAF12,0.696250816701789
FAM149A,0.395123383957769
BRMS1,0.438894834975441
CATSPERZ,0.322343569547387
PART1,0.205267720217309
WHRN,0.53519923767522
USP49,0.558032131952936
ABHD14A,0.500699936290538
PRKD2,0.596494563442655
GALR1,0.4461038152834
SUMF2,0.342381278060527
NEPRO,0.422682836801074
RPL36,0.372928474740903
MPC2,0.623757683523051
LETMD1,0.559356641035492
SPEF1,0.47563258555863
MXRA5,0.504906243048042
DCAF13,0.635809248584115
GALNS,0.496059296808456
TMEM186,0.297155183981484
CHRDL2,0.606337955350952
POLR1A,0.625407829629019
POC1A,0.590008824977218
ZNF473,0.101975266998469
GALNT1,0.804556073159743
ABI3BP,0.637188370250954
PAMR1,0.639431698180264
TRIM58,0.206560661140032
PLEKHG4,0.381308661917875
EEF1AKMT3,0.424242429382252
INTS7,0.760212132934865
RNF19A,0.582234384224805
RCHY1,0.632724975217625
AMBP,0.457605309284432
GALNT2,0.592173311172215
IFFO1,0.622586195088847
CCDC28A,0.685442114105905
MTHFD1L,0.552352093106622
OLFML2B,0.527000834865957
CNOT10,0.669142117448792
ANAPC15,0.618685093174375
TMEM158,0.223502304147465
AHCTF1,0.685111446137918
GALNT3,0.645480999049203
DPCD,0.592974818375034
C1orf43,0.464733704582118
POT1,0.397495047892893
RTTN,0.527987781596794
NDUFAF3,0.358559322971196
THUMPD3,0.580714938875694
ALS2CL,0.444342313141799
GALT,0.538337891488277
NELFB,0.792318510440617
ZDHHC5,0.732502562768804
HSPA12A,0.480926547599614
ATL3,0.602660293090934
SGMS1,0.47226896101789
NALCN,0.595037477703766
DSCR10,0.00733779690738084
TMIE,0.43172717218462
WFDC11,0.153146372350788
MYRIP,0.539461632912887
WFDC9,0.118241722812246
MRGPRX1,0.0674865766291261
ZNF521,0.806731101244163
NOL11,0.601841158355138
ASPM,0.620100402609153
CNRIP1,0.46401040202737
SOSTDC1,0.590795232052548
BOD1L1,0.53619782073956
MDS2,NA
TAS2R39,0.0828828828828829
TAS2R40,0.156735496558505
GEMIN5,0.783637059308347
GAMT,0.556857330974335
PTPN23,0.727933341094774
IL4I1,0.339090326158944
SPATA31F1,0.387604029945993
CLIC4,0.550770766724677
NIPSNAP3A,0.580240387743459
NSL1,0.565426311588837
WWTR1,0.419181595417122
HEATR5A,0.778884719090011
SAMHD1,0.335650498149791
FAM98A,0.676583843971879
TPGS2,0.473329326593306
SIN3A,0.696229958052122
DNAAF9,0.859057286382507
NECTIN3,0.681214891824508
ZNF385A,0.690403144132185
KBTBD2,0.632092873798333
SYF2,0.599250450238242
GANC,0.562724255757623
RWDD3,0.485748645008063
PNKD,0.626454512486693
SEC31B,0.539295667804305
PNISR,0.762808041015667
KANK2,0.360378958462005
GAP43,0.648874251352512
ADGRA2,0.688396374417703
NUDT13,0.511084358073029
VIRMA,0.890529604273223
TMEM87A,0.69265672688685
C2CD2,0.40820100521713
GAPDH,0.527234896374067
SH2B1,0.606918181284688
UNC50,0.63862863995335
PARS2,0.502650113531242
MMACHC,0.326278421924555
EGFL6,0.66153041303213
TIPARP,0.603461695719566
NECAP1,NA
CHMP2B,0.421457538577328
DHRS7B,0.413556250890733
AAR2,0.196222955539202
DNAH1,0.750393878271857
NGDN,0.539528776974291
TSKU,0.359287763620839
HINFP,0.528789209354856
ULK3,0.592763265940943
SNED1,0.56148927300049
HIGD1A,0.359836920487345
REXO2,0.751773558442186
CLIP3,0.703207988830805
AOC1,0.29192154618317
TBC1D10B,0.659293553404818
RNF167,0.605936800307211
MOXD1,0.667064367080972
GORASP2,0.644842661542163
C2CD3,0.494520449639728
TKFC,0.461096648110264
ZZZ3,0.783609715622166
SPATS2L,0.506510337741418
TENM4,0.778721023025134
NSMF,0.619582342759167
L3MBTL1,0.424872447975991
RPAP1,0.597549801385473
FAM32A,0.479107552591451
LRIG1,0.600324623496595
UPF2,0.925362210659338
LRP10,0.461013589133272
TMEM98,0.474622109999824
PTCD1,0.543466942672431
PCDHGA12,0.624656358330357
ACOT11,0.625972516319437
CYP4X1,0.454863086286087
NSUN5P2,0.528853643220183
PLEKHG3,0.604466609328923
OSBPL3,0.694926852153037
SUSD5,0.504959532631474
ATRNL1,0.752537620245048
TUBB8B,0.322740664082972
IPCEF1,0.497503209085683
TFAMP1,0.36616847826087
GLCE,0.553476567678315
ZNF451,0.551823876553968
SIPA1L1,0.570554563415084
CHD5,0.771952492283712
SS18L1,0.665921262024401
SETBP1,0.654193661225921
MAGI3,0.779472457088663
PRSS33,0.111547379118322
UBXN7,0.763625791879277
PYDC1,0.0487828019248412
FDCSP,0.20699261918206
LRRTM2,0.895073829404404
LTN1,0.759887807866463
ZNF500,0.174144094351138
FAM169A,0.553604074928441
SLITRK5,0.473566951343274
PPP1R16B,0.723263861508528
DNM3,0.679362294159515
AUTS2,0.663667209962136
SENP6,0.754524608264223
RAB11FIP5,0.50356352863627
ANKRD17,0.849502787684808
GIGYF2,0.724585188472699
ERC2,0.717254559900108
APPL1,0.713858393726727
HACL1,0.572041373787128
HYAL6P,0.457690568764375
RAI14,0.483845397560245
MYRF-AS1,0.0680127949138159
RTL8A,0.432722236047571
POLDIP2,0.826800460599868
CFAP61,0.474616100210834
GNAO1-AS1,0.661417322834646
LINC02249,0.444119161586068
TBC1D29P,0.482790647499814
KLK13,0.310879025354194
GPSM1,0.48418004369212
GGA1,0.566045363965654
ABHD12,0.414304290798839
HERC4,0.748829311467911
TOR1AIP1,0.383693473210152
CCDC9,0.555383130057037
DCAF4,0.442973518941814
PTPN20,0.283720784049116
CHTOP,0.714758460309967
EDRF1,0.622771938932909
SZRD1,0.741854549938797
WIPI2,0.591315157758569
DKFZP434A062,0.00310552333150015
LRIT1,0.640312238750076
PYGO1,0.544922716620648
CCDC69,0.458286957644738
TANC2,0.845978507600712
WSB1,0.709301252819495
LDLRAP1,0.463182016368405
EPC2,0.780082347734381
TCTN3,0.406101072689372
FGFR1OP2,0.465935105771737
KIFBP,0.432298719342016
GAPVD1,0.697141526202333
TRPC4AP,0.935840234664496
RALGAPA1P1,0.895154043645699
SERBP1,0.833958041061062
TES,0.507445709605061
ZBTB20,0.630564339322739
TTLL3,0.470752141732143
IRF2BP1,0.582241515390687
TRAF3IP1,0.489825338155037
PHF19,0.57604737227895
ZNF658,0.142878345444567
LRRC32,0.418303677476859
RIBC2,0.419475266349623
NAT9,0.332048211378238
ZNF337,0.0995772320610319
KIF26A,0.621955990806349
ABCA12,0.7898589568638
NOC2L,0.408732025904016
RSL1D1,0.330449055771426
GIMAP2,0.100548851392527
IFT172,0.653899601219564
MTG2,0.361526951798905
SPATA31A7,0.0351149568001045
RGS22,0.527443210926309
PCDHB5,0.173489736070381
SENP3,0.826409793059202
GARS1,0.505226990597913
TIPRL,0.658803411706625
STEAP2,0.390810533061198
INTS1,0.781241862942304
NPHP4,0.416890884251344
OR1F2P,0.218435155412647
OR1C1,0.0552654778601483
OR1A2,0.19247311827957
GAS1,0.471446740858506
FBXW2,0.64665427788088
PTPN22,0.591694295321536
AMD1,0.729536597048039
GAS2,0.470773088856246
GMEB2,0.658181847212419
SPAG8,0.310470550324755
PITPNC1,0.669873207735439
GAS6,0.516529807206354
OR2B6,0.11
OR1J4,0.181422505307856
GAS8,0.345754497389857
DGCR5,0.281003946769234
FBXL21P,0.508478507133005
FBXL3,0.679596496407782
ARL5A,0.726442452722439
FBXW4P1,0.420857525681108
PHGDH,0.481978089116202
STAP1,0.539356591996389
B3GAT3,0.547334805934366
GATA1,0.588142133583167
TIAM2,0.543083867138464
FBXL9P,0.577050892497991
FBXO2,0.435527011214229
FBXL5,0.626464539394154
FBXL4,0.642723930305437
LINC01558,0.00468534494802403
LCE2B,0.146076648841355
GATA2,0.440224102722504
FAM50B,0.121207109954996
OR2M4,0.0654579856695307
OR2L2,0.0297692370863103
OR2L1P,0.0602553191489362
OR2K2,0.129623524050769
KLHL3,0.532721656841014
GATA3,0.638841721159359
KCNG2,0.324202568616897
CLEC4E,0.244538100985133
OPTC,0.4302077072747
PTTG3P,0.475082508250825
CABYR,0.518216724711843
NKX2-8,0.428245016144002
BLOC1S6,NA
FBXW8,0.610170589399069
FBXO25,0.534648042143572
FBXO24,0.636169228970732
TSPAN17,0.559368512011022
FBXO22,0.451378536995093
SLC13A4,0.587533988649145
FBXO10,0.605169882121345
FBXO9,0.604206046278629
FBXO8,0.802159433377299
GATA6,0.732912047834917
FBXO6,0.442232130964364
FBXO5,0.368921597023395
FBXO4,0.547104599536764
FBXO3,0.646106683289397
HIBCH,0.467596971276021
VPS33B,0.723634402063604
SACS,0.394144214479074
PLA2G2D,0.22361215673013
GATM,0.496739398508758
IL1RAPL2,0.901832944293232
FGF20,0.724546449337926
ERAL1,0.522482364297995
CLDN17,0.23303787268332
ARFGAP3,0.576784527675392
ANKRD2,0.600161109438727
AK5,0.625288151864856
GALNT8,0.39584630688703
FGF21,0.304400216392963
MYCBP,0.692571595019399
SERGEF,0.43400852648448
EHF,0.640116837583774
GBGT1,0.248154073914448
NIPSNAP2,0.589000267066742
GBE1,0.710255542679769
GBP1,0.248270687136913
GAPDHS,0.682187740951687
OR7A17,0.0390734212466712
OR5L2,0.148076923076923
OR5K1,0.0909783092432422
GBP2,0.243976546856506
OR5H1,0.0678494623655914
GBP3,0.269423036479222
HSPB8,0.365473973166621
GNL3,0.47310115103085
FAM162A,0.365857616895012
GBX1,0.341469014917955
GBX2,0.395441753477127
GC,0.428671519296951
GCDH,0.426726115651581
GCG,0.620762721181714
GCH1,0.518125940834169
GCHFR,0.37505901694345
GCK,0.435309574990508
GCKR,0.679868283740883
LHX6,0.711909952135862
PTPN18,0.371642331917451
BLOC1S1,0.427152985066653
SEZ6L2,0.725318555823858
NUPR1,0.314064847615707
PPP1R14B,0.663981033622339
OR10J1,0.0476567875438179
KAT2A,0.811574015283377
NR6A1,0.889363457115899
OR8G2P,0.138716577540107
OR8B8,0.0268719917542811
OR8G1,0.0285780165571168
OR10D3,0.0174900624645088
PLEK2,0.766395604412879
AMELX,0.77774728114884
GCNT1,0.106313729187687
NARF,0.43279806607347
SLC17A5,0.676368027692403
CNNM4,0.455380577632061
CNNM3,0.531441619932716
CNNM1,0.762655361457087
HEYL,0.66163148399678
MYOF,0.780420680344971
CHIC2,0.810854903673192
INTS6,0.699686031131935
TIMM10B,0.441822539577383
TIMM13,0.473113214605771
TIMM10,0.443881482503695
OPN1MW,0.609903699036886
TIMM9,0.443681769573899
TIMM8B,0.493291910848039
AGO1,0.873978408618292
LATS2,0.644417447189191
IL36RN,0.344964590584743
TSPAN16,0.216612812789478
DAZAP1,0.671679686026807
OR12D2,0.0579629542255459
GCSH,0.389134567647416
OR10H3,0.104037763366122
OR10G3,0.113737816157801
OR10G2,0.217466063348416
OR10H2,0.154907677356657
OR10H1,NA
ITGB1BP2,0.793715025755121
GDF1,0.631076685122572
RGS17,0.704333296838315
SRPK3,0.539571926848116
PCOLCE2,0.550882657221535
OSTF1,0.854391979650962
MYEOV,0.0172774271970449
GDF2,0.378758299667624
BSCL2,0.42744490306281
CKAP2,0.313421926443569
MRPL46,0.464822481228721
OR8B2,0.0736646640731439
AMELY,0.750701065299718
MSTN,0.628562889109114
TBL2,0.483714835741031
VCX,0.051103077019824
GDF9,0.251013615194349
ELP4,0.498569008794594
GDF10,0.421310351918889
OR7E47P,0.103598771641686
GDI1,0.600995558572433
OR7E24,0.0604334255710781
GDI2,0.666695964239813
OFCC1,0.383664173936577
OR7C2,0.1509375
OR7A5,0.0386202272092369
SEC14L3,0.57995828777549
OR7C1,0.0467023690353546
BRD3OS,0.0239626269585267
BEST4,0.610947099678528
POM121L4P,0.189432789432789
HS6ST3,0.355919524528839
MDGA1,0.620098481554895
MAGEA2B,0.00190469562285169
NPAS4,0.462182844176669
RGL4,0.337554775135787
GDNF,0.544867848124314
NAP1L5,0.254824399260629
OR4E2,0.0780335579612275
OR4E1,0.0612983559221287
OR4D1,0.122971580070369
GEM,0.478106220911346
D21S2088E,0.160252562157951
LINC00307,0.0275397696941966
OR2V1,0.04951712348133
OR2T1,0.0199382716049383
PIPSL,0.656898285739251
ADGRF1,0.329450846235407
AMFR,0.660043250926088
GFAP,0.528504803800079
PGBD2,0.379744416403465
RNU12,0.575229919678715
DAOA,0.0353136433314053
ATP5MGL,0.400250312891114
OR2J2,0.113032061260751
GFER,0.405616113886597
GFI1,0.486828809110784
GFPT1,0.700174679053312
OR1L3,0.164512820512821
OR1L1,0.161787846668626
GFRA1,0.497068698466933
OR1J2,0.110450052893055
NUFIP1,0.653320108101966
GFRA2,0.616161664744393
RPS6KC1,0.654869342661148
SH3YL1,0.342445444531236
GFRA3,0.469695540863053
HAVCR1,0.0836198678023331
SNORD12C,0.725842696629213
RNU105C,0.141148325358852
RNU105B,0.00913461538461538
SNORA73B,0.136842105263158
GGCX,0.490055725044936
SNORD102,0.913888888888889
SNORD4B,0.440277777777778
SNORD4A,0.644444444444444
SNORA72,0.841666666666667
SNORA71B,0.398897058823529
SNORA71A,0.586567164179104
SNORA70,0.737037037037037
SNORA69,0.71969696969697
GGT1,0.386135485283879
SNORA68,0.68796992481203
SNORA67,0.456934306569343
SNORA66,0.993814432989691
SNORA65,0.842307692307692
SNORA64,0.303731343283582
SNORD63,0.880882352941176
SNORD62A,0.847674418604651
SNORD61,0.63972602739726
SNORD60,0.483555498590105
SNORD59A,0.609333333333333
GGT3P,0.593778541155764
SNORD58B,0.756060606060606
SNORD58A,0.721538461538461
SNORD57,0.652777777777778
SNORD56,0.792957746478873
SNORD54,0.516417910447761
SNORD53,0.861538461538461
SNORD50A,0.0367149758454106
AMH,0.154854473688234
SNORD49A,0.697183098591549
SNORD45B,0.967924528301887
SNORD45A,0.478145695364238
SNORD43,0.7296875
SNORD42B,0.737313432835821
SNORD42A,0.665625
GGTA1,0.398433917522051
SNORD41,0.545714285714286
SNORD55,0.825
SNORD37,0.568181818181818
SNORD35A,0.717441860465116
SNORD34,0.538028169014085
SNORD33,0.591764705882353
SNORD32A,0.905952380952381
SNORA74A,0.705555555555555
SNORD14A,0.487912087912088
RNU11,0.798306451612903
RNU6-1,0.990654205607477
RNU5F-1,0.116017797552836
RNU5E-1,0.254175677067243
B4GALT1,0.531877685833295
RNU5D-1,0.661935483870968
RNU5A-1,0.805172413793103
RNU5B-1,0.873275862068966
RNU4-2,1
RNU4-1,0.99645390070922
SNORD3B-1,0.008311345646438
GGT7,0.790706366717227
RNVU1-18,0.715555555555556
RNVU1-7,0.0147559591373439
RNU1-3,0.58956043956044
GGT5,0.407355312213923
RNU1-2,0.702205882352941
RNU1-1,0.022140522875817
STEAP1,0.443013134160428
OPLAH,0.633775362643544
GH1,0.642854062073905
GH2,0.579335669923282
AMHR2,0.560701794385998
GHR,0.410305390450611
GHRH,0.442666574053704
GHRHR,0.40675828514798
GHSR,0.447443066471709
CBLIF,0.394643127734985
GIP,0.403714273155268
SMR3A,0.0114330412818691
RANBP6,0.907918436869355
COPG2,0.867320223490698
GIPR,0.368724849765093
NBEA,NA
GJA1,0.504212128957796
ZNF285,0.0780891167008675
SEC22A,0.664754513916462
AP3M1,0.712523098867308
PABPC1,0.786946365575997
AKAP8L,0.618899176235054
RNF11,0.672721830616778
TRUB2,0.607923931015453
GPR160,0.170731092495353
FETUB,0.298457178642572
CYFIP2,0.659110755005642
ABL2,0.669866454248197
AMPD1,0.721489456426043
GJA3,0.144540533187257
DNAJC2,0.787044368585773
TCL6,0.0728683865565018
USP21,0.760005178799236
FGF22,0.357484568569112
GJA4,0.278960746220176
TPK1,0.216957546871439
KCNV1,0.404763304354045
CNPPD1,0.628369640377938
BEX3,0.615471224187974
DNAI1,0.674896954912818
GJA5,0.297711348710435
NPTN,0.777264591998862
FOXD3,0.200934579439252
FOXB1,0.33605448324862
GJA8,0.318746195982958
MLH3,0.534753039650543
NPHP3,0.698547203902158
ATP2C1,0.729110743383038
ZBTB32,0.277427716646554
ACAD8,0.39471336843783
NOX1,0.62239832914677
SIGLEC7,0.0999336487434047
TRMT2A,0.515346668236243
PKD2L2,0.570562958122634
LAT,0.193846195135545
UTP25,0.604030934886502
PELP1,0.656739472342923
SND1,0.680228234065142
GJB1,0.594601516564768
GJB2,0.177881911902531
ANKRD1,0.776325710978703
NSG1,0.27886829816613
STAU2,0.693390700226934
PPA2,0.496920982596883
GHITM,0.342091190894571
GJB3,0.469857324647188
DAPP1,0.48761483157369
VPS41,0.725965528318921
LAMP3,0.184955341744711
TSPAN13,0.646793190707854
LYPD3,0.52379700310397
B9D1,0.309712166656194
RPUSD2,0.552304077667788
MTBP,0.629173910097123
FOXP1,0.689716699495275
B3GAT1,0.415296187667482
UQCRQ,0.383129477389174
GJB5,0.250661985224197
ST6GALNAC4,0.478347158243354
CACNG5,0.565965879372467
CACNG4,0.688189226332893
KCNMB3,0.376626909752063
TRAPPC3,0.51229554303046
TAF5L,0.358638738601199
CLUL1,0.395091030055443
SND1-IT1,0.0145454545454545
AMPD2,0.5737196653683
GK,0.752245498764758
CACYBP,0.502268299241805
EIF2AK1,0.464800526385079
ARRDC2,0.434065654252834
ZBTB11,0.624867113231712
DMAC2L,0.433682311838783
SDCBP2,0.40885028245606
NALF2,0.704807448412558
BBC3,0.506478123312684
PDE7B,0.803083791603271
GK2,0.356422018348624
DKKL1,0.306136500072042
DKK4,0.371677254676535
DKK3,0.356930387711707
DKK2,0.544554193553025
INPP5J,0.531995982333464
AFF4,0.8319818651573
SMC1B,0.756431018701634
CYTH4,0.430388183273709
HSPB7,0.649409295524415
GK3,0.785194942044257
INVS,0.614536398511087
SNX5,0.595442906749904
CPNE7,0.533661415916951
KCNH5,0.712143606546019
TJP3,0.478312069189055
MORC1,0.591047584586869
PALD1,0.497623210033955
FILIP1,0.629039238883836
FAM184B,0.54366130495612
DENND2A,0.583354564819486
STK36,0.60406120254863
CPAMD8,0.546714845645311
INTU,0.669227439664913
ZNF777,0.588072706098003
BRPF3,0.719132518131241
RSPH14,0.433607858526041
NDOR1,0.534939039465435
